rid,course,date,prize,countryCode
324696,Stratford,2010-07-18,5909,GB
328029,Newbury (GB) (ARAB),2010-07-18,15000,ARAB
346743,Redcar,2010-07-18,4924,GB
351319,Newbury (GB) (ARAB),2010-07-18,12000,ARAB
355212,Stratford,2010-07-18,2954,GB
362386,Curragh (IRE),2010-07-18,84600,IE
370092,Woodbine (CAN),2010-07-18,176705,CAN
390753,Vichy (FR),2010-07-18,48673,FR
392519,Tipperary (IRE),2010-07-18,62400,IE
395818,Redcar,2010-07-18,5909,GB
397891,Newton Abbot,2010-07-18,9846,GB
218475,Redcar,2010-07-18,1969,GB
230178,Newbury (GB) (ARAB),2010-07-18,40000,ARAB
231365,Stratford,2010-07-18,5908,GB
233321,Redcar,2010-07-18,3446,GB
240541,Hamburg (GER),2010-07-18,442479,GER
251621,Redcar,2010-07-18,2462,GB
256175,Curragh (IRE),2010-07-18,22560,IE
264469,Tipperary (IRE),2010-07-18,12000,IE
10565,Newbury (GB) (ARAB),2010-07-18,10000,ARAB
14213,Newbury (GB) (ARAB),2010-07-18,10000,ARAB
37586,Redcar,2010-07-18,3446,GB
6017,Redcar,2010-07-18,3446,GB
7208,Newton Abbot,2010-07-18,5908,GB
75,Stratford,2010-07-18,6893,GB
8590,Newbury (GB) (ARAB),2010-07-18,18000,ARAB
9557,Niigata (JPN),2010-07-18,512317,JP
105803,Curragh (IRE),2010-07-18,391000,IE
108685,Newbury (GB) (ARAB),2010-07-18,18000,ARAB
108895,Curragh (IRE),2010-07-18,19200,IE
68754,Tipperary (IRE),2010-07-18,10560,IE
74966,Curragh (IRE),2010-07-18,14880,IE
85459,Newbury (GB) (ARAB),2010-07-18,6000,ARAB
88112,Stratford,2010-07-18,6893,GB
45689,Newton Abbot,2010-07-18,2511,GB
55984,Les Landes (JER),2010-07-18,2000,JER
56371,Les Landes (JER),2010-07-18,2000,JER
59275,Newton Abbot,2010-07-18,5121,GB
177938,Newton Abbot,2010-07-18,4332,GB
179978,Les Landes (JER),2010-07-18,2300,JER
186558,Woodbine (CAN),2010-07-18,89880,CAN
187539,Tipperary (IRE),2010-07-18,10560,IE
187590,Curragh (IRE),2010-07-18,10560,IE
195526,Les Landes (JER),2010-07-18,3200,JER
203268,Tipperary (IRE),2010-07-18,8160,IE
275580,Ayr,2010-07-19,6894,GB
279756,Windsor,2010-07-19,2757,GB
281703,Windsor,2010-07-19,3939,GB
286110,Beverley,2010-07-19,6893,GB
298364,Yarmouth,2010-07-19,3446,GB
303720,Windsor,2010-07-19,3742,GB
308950,Morioka (JPN),2010-07-19,229694,JP
320095,Beverley,2010-07-19,4924,GB
320431,Ballinrobe (IRE),2010-07-19,7200,IE
337425,Ayr,2010-07-19,3939,GB
342318,Ballinrobe (IRE),2010-07-19,8160,IE
346283,Ballinrobe (IRE),2010-07-19,7200,IE
348815,Yarmouth,2010-07-19,3151,GB
357332,Ayr,2010-07-19,32495,GB
225566,Ballinrobe (IRE),2010-07-19,8160,IE
225631,Yarmouth,2010-07-19,3151,GB
228785,Yarmouth,2010-07-19,3151,GB
230118,Windsor,2010-07-19,7385,GB
231327,Windsor,2010-07-19,6893,GB
232887,Ayr,2010-07-19,3939,GB
247988,Yarmouth,2010-07-19,3151,GB
17958,Yarmouth,2010-07-19,4135,GB
23113,Windsor,2010-07-19,3742,GB
106792,Ballinrobe (IRE),2010-07-19,7680,IE
70092,Beverley,2010-07-19,4924,GB
76155,Ayr,2010-07-19,2462,GB
85940,Ayr,2010-07-19,2462,GB
91573,Ayr,2010-07-19,6499,GB
49692,Ballinrobe (IRE),2010-07-19,8640,IE
51167,Ballinrobe (IRE),2010-07-19,8640,IE
181049,Hollywood Park (USA),2010-07-19,61729,US
188585,Beverley,2010-07-19,3446,GB
190879,Ayr,2010-07-19,2953,GB
198805,Beverley,2010-07-19,4924,GB
209014,Beverley,2010-07-19,3938,GB
210394,Yarmouth,2010-07-19,3446,GB
279975,Bangor-on-Dee,2010-07-20,5415,GB
282766,Yarmouth,2010-07-20,3348,GB
291537,Kempton (AW),2010-07-20,3348,GB
296549,Yarmouth,2010-07-20,3053,GB
313257,Yarmouth,2010-07-20,3348,GB
325522,Ballinrobe (IRE),2010-07-20,7200,IE
333986,Kempton (AW),2010-07-20,2364,GB
334071,Ffos Las,2010-07-20,9847,GB
335674,Yarmouth,2010-07-20,3052,GB
339874,Kempton (AW),2010-07-20,3348,GB
340852,Bangor-on-Dee,2010-07-20,4923,GB
343226,Ffos Las,2010-07-20,3938,GB
354095,Ballinrobe (IRE),2010-07-20,8640,IE
354979,Yarmouth,2010-07-20,3151,GB
389452,Ballinrobe (IRE),2010-07-20,7680,IE
225364,Ballinrobe (IRE),2010-07-20,8640,IE
227659,Ffos Las,2010-07-20,5909,GB
239693,Kempton (AW),2010-07-20,3348,GB
251829,Yarmouth,2010-07-20,3938,GB
253773,Bangor-on-Dee,2010-07-20,9847,GB
10494,Geelong (AUS),2010-07-20,6668,AU
13203,Kempton (AW),2010-07-20,9551,GB
17564,Ballinrobe (IRE),2010-07-20,7200,IE
22161,Ffos Las,2010-07-20,6893,GB
34212,Bangor-on-Dee,2010-07-20,3595,GB
8799,Ballinrobe (IRE),2010-07-20,7200,IE
100270,Ballinrobe (IRE),2010-07-20,10560,IE
102303,Bangor-on-Dee,2010-07-20,5661,GB
105065,Kempton (AW),2010-07-20,3348,GB
77614,Bangor-on-Dee,2010-07-20,3595,GB
77923,Yarmouth,2010-07-20,3742,GB
40617,Bangor-on-Dee,2010-07-20,4678,GB
179578,Ffos Las,2010-07-20,3938,GB
202649,Ffos Las,2010-07-20,3938,GB
273418,Worcester,2010-07-21,2409,GB
281728,Catterick,2010-07-21,2462,GB
305132,Lingfield (AW),2010-07-21,2462,GB
308777,Leicester,2010-07-21,4430,GB
309747,Leicester,2010-07-21,5909,GB
311046,Worcester,2010-07-21,2462,GB
332911,Worcester,2010-07-21,3939,GB
335937,Naas (IRE),2010-07-21,12480,IE
346487,Leicester,2010-07-21,2954,GB
360528,Worcester,2010-07-21,3939,GB
362501,Sandown,2010-07-21,9847,GB
374740,Vichy (FR),2010-07-21,48673,FR
380270,Sandown,2010-07-21,3938,GB
386267,Lingfield (AW),2010-07-21,3446,GB
387031,Catterick,2010-07-21,2954,GB
216926,Lingfield (AW),2010-07-21,3939,GB
218487,Lingfield (AW),2010-07-21,2953,GB
222018,Worcester,2010-07-21,3939,GB
228917,Catterick,2010-07-21,3446,GB
230098,Sandown,2010-07-21,5909,GB
245389,Catterick,2010-07-21,2462,GB
246959,Naas (IRE),2010-07-21,60000,IE
254813,Sandown,2010-07-21,6893,GB
260922,Sandown,2010-07-21,3938,GB
262132,Leicester,2010-07-21,9847,GB
15174,Lingfield (AW),2010-07-21,3939,GB
16859,Lingfield (AW),2010-07-21,2953,GB
38452,Naas (IRE),2010-07-21,7680,IE
3966,Lingfield (AW),2010-07-21,2462,GB
172871,Catterick,2010-07-21,5909,GB
102469,Catterick,2010-07-21,4776,GB
67314,Naas (IRE),2010-07-21,14880,IE
75777,Dieppe (FR),2010-07-21,22124,FR
94646,Worcester,2010-07-21,2409,GB
98005,Naas (IRE),2010-07-21,14880,IE
42999,Vichy (FR),2010-07-21,70796,FR
180094,Lingfield (AW),2010-07-21,2953,GB
196396,Naas (IRE),2010-07-21,12960,IE
199964,Worcester,2010-07-21,2462,GB
201466,Sandown,2010-07-21,5909,GB
203604,Leicester,2010-07-21,3938,GB
204675,Naas (IRE),2010-07-21,10080,IE
205135,Worcester,2010-07-21,4923,GB
205153,Leicester,2010-07-21,3938,GB
210502,Catterick,2010-07-21,2953,GB
265366,Doncaster,2010-07-22,9847,GB
266202,Epsom,2010-07-22,3938,GB
267577,Bath,2010-07-22,3348,GB
269254,Folkestone,2010-07-22,2953,GB
271491,Folkestone,2010-07-22,6556,GB
272110,Doncaster,2010-07-22,4924,GB
273307,Leopardstown (IRE),2010-07-22,16800,IE
275533,Folkestone,2010-07-22,2953,GB
277405,Leopardstown (IRE),2010-07-22,9120,IE
280227,Vichy (FR),2010-07-22,18584,FR
283750,Limerick (IRE),2010-07-22,16800,IE
286795,Uttoxeter,2010-07-22,1969,GB
301879,Sandown,2010-07-22,24616,GB
305342,Doncaster,2010-07-22,3939,GB
319081,Limerick (IRE),2010-07-22,8160,IE
319444,Bath,2010-07-22,1969,GB
326310,Epsom,2010-07-22,6893,GB
333309,Uttoxeter,2010-07-22,1969,GB
335987,Uttoxeter,2010-07-22,4923,GB
338393,Sandown,2010-07-22,6893,GB
341284,Bath,2010-07-22,2362,GB
341679,Doncaster,2010-07-22,3938,GB
352447,Folkestone,2010-07-22,2953,GB
352508,Sandown,2010-07-22,4924,GB
354839,Epsom,2010-07-22,6893,GB
354867,Sandown,2010-07-22,3938,GB
364537,Leopardstown (IRE),2010-07-22,57600,IE
367807,Epsom,2010-07-22,4924,GB
375177,Epsom,2010-07-22,6893,GB
376651,Leopardstown (IRE),2010-07-22,12000,IE
377275,Limerick (IRE),2010-07-22,8911,IE
386516,Bath,2010-07-22,3348,GB
215589,Uttoxeter,2010-07-22,3939,GB
223470,Limerick (IRE),2010-07-22,10080,IE
232042,Doncaster,2010-07-22,3938,GB
236849,Folkestone,2010-07-22,5909,GB
256476,Uttoxeter,2010-07-22,4923,GB
260872,Woodbine (CAN),2010-07-22,74940,CAN
261987,Bath,2010-07-22,1969,GB
20633,Bath,2010-07-22,6499,GB
33378,Bath,2010-07-22,2462,GB
46,Sandown,2010-07-22,9847,GB
4919,Leopardstown (IRE),2010-07-22,13680,IE
62136,Leopardstown (IRE),2010-07-22,8160,IE
69790,Folkestone,2010-07-22,3446,GB
77027,Doncaster,2010-07-22,5909,GB
77562,Epsom,2010-07-22,8862,GB
82785,Bath,2010-07-22,2462,GB
46814,Del Mar (USA),2010-07-22,69445,US
50162,Uttoxeter,2010-07-22,3742,GB
59578,Limerick (IRE),2010-07-22,8911,IE
181079,Limerick (IRE),2010-07-22,13920,IE
197033,Leopardstown (IRE),2010-07-22,48000,IE
202442,Sandown,2010-07-22,9847,GB
202929,Limerick (IRE),2010-07-22,10080,IE
210501,Uttoxeter,2010-07-22,2954,GB
214963,Limerick (IRE),2010-07-22,10080,IE
264828,Vichy (FR),2010-07-23,23894,FR
274026,Ascot,2010-07-23,8862,GB
274160,Saratoga (USA),2010-07-23,46295,US
277201,Saratoga (USA),2010-07-23,32099,US
289710,Newmarket (July),2010-07-23,4924,GB
310707,Wexford (RH) (IRE),2010-07-23,6720,IE
315550,York,2010-07-23,6893,GB
319490,Thirsk,2010-07-23,5612,GB
327044,Thirsk,2010-07-23,5121,GB
332603,Newmarket (July),2010-07-23,11816,GB
337316,Ascot,2010-07-23,36434,GB
343944,Wexford (RH) (IRE),2010-07-23,6720,IE
346159,Ascot,2010-07-23,7878,GB
348555,Southwell,2010-07-23,5908,GB
358779,Wexford (RH) (IRE),2010-07-23,6720,IE
360603,Newmarket (July),2010-07-23,6893,GB
363154,Thirsk,2010-07-23,3742,GB
363866,Chepstow,2010-07-23,4924,GB
381676,Thirsk,2010-07-23,7247,GB
391150,Southwell,2010-07-23,2166,GB
397178,Southwell,2010-07-23,5415,GB
397511,Newmarket (July),2010-07-23,11816,GB
219984,Chepstow,2010-07-23,4430,GB
228936,Chepstow,2010-07-23,5417,GB
236800,Thirsk,2010-07-23,5612,GB
246645,Saratoga (USA),2010-07-23,61729,US
253943,York,2010-07-23,7878,GB
259205,Thirsk,2010-07-23,5612,GB
260091,Southwell,2010-07-23,2954,GB
264271,Ascot,2010-07-23,14401,GB
29173,Monmouth Park (USA),2010-07-23,57408,US
175659,York,2010-07-23,39388,GB
100351,Newmarket (July),2010-07-23,6893,GB
100928,Southwell,2010-07-23,4530,GB
106778,Thirsk,2010-07-23,5121,GB
60164,Ascot,2010-07-23,8862,GB
65552,York,2010-07-23,7878,GB
66636,Southwell,2010-07-23,3939,GB
70060,Wexford (RH) (IRE),2010-07-23,8640,IE
75888,Chepstow,2010-07-23,2954,GB
77874,Newmarket (July),2010-07-23,11816,GB
78822,York,2010-07-23,7878,GB
83771,Thirsk,2010-07-23,8616,GB
88995,Newmarket (July),2010-07-23,4924,GB
40180,Chepstow,2010-07-23,3446,GB
44487,Chepstow,2010-07-23,2954,GB
48053,Southwell,2010-07-23,5415,GB
57099,York,2010-07-23,7878,GB
188684,Wexford (RH) (IRE),2010-07-23,6720,IE
198192,Ascot,2010-07-23,19694,GB
198227,Wexford (RH) (IRE),2010-07-23,10560,IE
213072,Wexford (RH) (IRE),2010-07-23,8640,IE
265408,York,2010-07-24,49235,GB
266026,Newcastle,2010-07-24,4924,GB
270542,Canterbury Park (USA),2010-07-24,85186,US
276150,Newcastle,2010-07-24,9354,GB
281664,Newcastle,2010-07-24,3545,GB
286534,York,2010-07-24,10339,GB
294182,Newmarket (July),2010-07-24,4924,GB
304674,Ascot,2010-07-24,39388,GB
318158,Canterbury Park (USA),2010-07-24,58024,US
320319,Salisbury,2010-07-24,6401,GB
324404,Canterbury Park (USA),2010-07-24,61729,US
330098,Ascot,2010-07-24,73853,GB
331375,Salisbury,2010-07-24,5909,GB
342198,Lingfield,2010-07-24,2953,GB
345789,Del Mar (USA),2010-07-24,61729,US
352664,Newmarket (July),2010-07-24,13785,GB
354583,Ascot,2010-07-24,32002,GB
376571,Lingfield,2010-07-24,3446,GB
381663,Salisbury,2010-07-24,4924,GB
382642,Lingfield,2010-07-24,2953,GB
397337,Newcastle,2010-07-24,2758,GB
221554,Ascot (gb) (ARAB),2010-07-24,50000,ARAB
230941,Newcastle,2010-07-24,2560,GB
239271,York,2010-07-24,9946,GB
246357,Newmarket (July),2010-07-24,4924,GB
249654,Newcastle,2010-07-24,9354,GB
253810,Salisbury,2010-07-24,5909,GB
263588,Woodbine (CAN),2010-07-24,88235,CAN
24938,Ascot,2010-07-24,984700,GB
33325,Salisbury,2010-07-24,4817,GB
34076,York,2010-07-24,9158,GB
37643,Lingfield,2010-07-24,2953,GB
3832,Saratoga (USA),2010-07-24,154321,US
39984,York,2010-07-24,14770,GB
5449,Newmarket (July),2010-07-24,6893,GB
6140,York,2010-07-24,98470,GB
177143,Newmarket (July),2010-07-24,24618,GB
101723,Woodbine (CAN),2010-07-24,176470,CAN
106195,Monmouth Park (USA),2010-07-24,254321,US
60305,Ascot,2010-07-24,9346,GB
76891,Lingfield,2010-07-24,2953,GB
83515,Lingfield,2010-07-24,3446,GB
84574,Salisbury,2010-07-24,4924,GB
97980,Newmarket (July),2010-07-24,13785,GB
40951,Ascot,2010-07-24,24616,GB
178878,Newcastle,2010-07-24,9847,GB
180035,York,2010-07-24,13785,GB
180488,Monmouth Park (USA),2010-07-24,56482,US
190745,Newmarket (July),2010-07-24,6893,GB
198205,Newcastle,2010-07-24,5908,GB
211085,Ascot,2010-07-24,9847,GB
265338,Pontefract,2010-07-25,4430,GB
276037,Pontefract,2010-07-25,39388,GB
298667,Carlisle,2010-07-25,4430,GB
305006,Carlisle,2010-07-25,3938,GB
309842,Maisons-Laffitte (FR),2010-07-25,22124,FR
319094,Carlisle,2010-07-25,14453,GB
322747,Pontefract,2010-07-25,4430,GB
322823,Ascot,2010-07-25,32002,GB
331338,Ascot,2010-07-25,9551,GB
367531,Saratoga (USA),2010-07-25,92593,US
369727,Woodbine (CAN),2010-07-25,88235,CAN
217209,Pontefract,2010-07-25,4924,GB
234888,Del Mar (USA),2010-07-25,185185,US
243129,Carlisle,2010-07-25,3446,GB
258449,Maisons-Laffitte (FR),2010-07-25,51327,FR
262080,Carlisle,2010-07-25,3446,GB
263412,Maisons-Laffitte (FR),2010-07-25,19469,FR
10229,Munich (GER),2010-07-25,17699,GER
16059,Prairie Meadows (USA),2010-07-25,60494,US
17607,Munich (GER),2010-07-25,17699,GER
18445,Pontefract,2010-07-25,4924,GB
268,Maisons-Laffitte (FR),2010-07-25,115045,FR
38737,Ascot,2010-07-25,9847,GB
39511,Ascot,2010-07-25,5909,GB
104678,Ascot,2010-07-25,32002,GB
68252,Cologne (GER),2010-07-25,17699,GER
80666,Fort Erie (CAN),2010-07-25,294119,CAN
80789,Maisons-Laffitte (FR),2010-07-25,46019,FR
92343,Maisons-Laffitte (FR),2010-07-25,48673,FR
99622,Carlisle,2010-07-25,3446,GB
46498,Carlisle,2010-07-25,2953,GB
179105,Pontefract,2010-07-25,5909,GB
179356,Ascot,2010-07-25,5909,GB
184764,Munich (GER),2010-07-25,137168,GER
187975,Maisons-Laffitte (FR),2010-07-25,22124,FR
208696,Monmouth Park (USA),2010-07-25,57408,US
208886,Pontefract,2010-07-25,9847,GB
211025,Maisons-Laffitte (FR),2010-07-25,353982,FR
278293,Windsor,2010-07-26,5417,GB
281667,Del Mar (USA),2010-07-26,92594,US
284891,Yarmouth,2010-07-26,2362,GB
288679,Yarmouth,2010-07-26,2362,GB
292934,Galway (IRE),2010-07-26,21120,IE
304281,Yarmouth,2010-07-26,2362,GB
315668,Wolverhampton (AW),2010-07-26,3446,GB
319926,Wolverhampton (AW),2010-07-26,4924,GB
332439,Uttoxeter,2010-07-26,3939,GB
342627,Compiegne (FR),2010-07-26,48673,FR
344614,Yarmouth,2010-07-26,2362,GB
348039,Uttoxeter,2010-07-26,4923,GB
348243,Yarmouth,2010-07-26,5908,GB
349462,Windsor,2010-07-26,3742,GB
351855,Yarmouth,2010-07-26,5908,GB
353150,Uttoxeter,2010-07-26,3939,GB
362559,Windsor,2010-07-26,6401,GB
376907,Del Mar (USA),2010-07-26,61729,US
379744,Windsor,2010-07-26,6893,GB
393232,Galway (IRE),2010-07-26,13920,IE
394393,Wolverhampton (AW),2010-07-26,1970,GB
395867,Uttoxeter,2010-07-26,4923,GB
397175,Wolverhampton (AW),2010-07-26,2462,GB
398998,Galway (IRE),2010-07-26,9600,IE
13634,Compiegne (FR),2010-07-26,21239,FR
15340,Galway (IRE),2010-07-26,14400,IE
27092,Galway (IRE),2010-07-26,9600,IE
33972,Windsor,2010-07-26,3742,GB
70704,Uttoxeter,2010-07-26,2362,GB
94808,Wolverhampton (AW),2010-07-26,3446,GB
40044,Wolverhampton (AW),2010-07-26,1970,GB
58405,Galway (IRE),2010-07-26,16800,IE
183318,Uttoxeter,2010-07-26,2560,GB
185771,Yarmouth,2010-07-26,2954,GB
194806,Wolverhampton (AW),2010-07-26,2462,GB
208511,Galway (IRE),2010-07-26,72000,IE
213113,Windsor,2010-07-26,3939,GB
214631,Wolverhampton (AW),2010-07-26,2462,GB
264805,Galway (IRE),2010-07-27,12960,IE
270433,Maisons-Laffitte (FR),2010-07-27,21239,FR
277862,Goodwood,2010-07-27,152630,GB
282020,Worcester,2010-07-27,2954,GB
285961,Maisons-Laffitte (FR),2010-07-27,22124,FR
291633,Worcester,2010-07-27,8370,GB
297047,Worcester,2010-07-27,2954,GB
301801,Galway (IRE),2010-07-27,12480,IE
304690,Maisons-Laffitte (FR),2010-07-27,21239,FR
314522,Perth,2010-07-27,4431,GB
323489,Beverley,2010-07-27,5909,GB
336773,Beverley,2010-07-27,4924,GB
344343,Perth,2010-07-27,4923,GB
347161,Maisons-Laffitte (FR),2010-07-27,25664,FR
362576,Worcester,2010-07-27,4923,GB
374261,Perth,2010-07-27,8370,GB
375035,Goodwood,2010-07-27,14770,GB
215780,Goodwood,2010-07-27,68929,GB
216527,Perth,2010-07-27,3446,GB
216569,Galway (IRE),2010-07-27,17760,IE
230135,Galway (IRE),2010-07-27,24000,IE
234569,Beverley,2010-07-27,7878,GB
249641,Worcester,2010-07-27,6893,GB
261394,Worcester,2010-07-27,2462,GB
263647,Perth,2010-07-27,3446,GB
10940,Beverley,2010-07-27,4430,GB
37397,Maisons-Laffitte (FR),2010-07-27,21239,FR
64804,Goodwood,2010-07-27,19694,GB
70623,Beverley,2010-07-27,3446,GB
71398,Goodwood,2010-07-27,59082,GB
74770,Galway (IRE),2010-07-27,12480,IE
83866,Maisons-Laffitte (FR),2010-07-27,20354,FR
99403,Beverley,2010-07-27,3446,GB
40584,Galway (IRE),2010-07-27,112800,IE
48824,Goodwood,2010-07-27,19694,GB
56815,Perth,2010-07-27,4431,GB
189642,Beverley,2010-07-27,3446,GB
190483,Beverley,2010-07-27,3938,GB
192095,Galway (IRE),2010-07-27,16800,IE
197579,Goodwood,2010-07-27,49235,GB
207764,Maisons-Laffitte (FR),2010-07-27,42479,FR
208347,Maisons-Laffitte (FR),2010-07-27,18584,FR
212551,Worcester,2010-07-27,3939,GB
264985,Perth,2010-07-28,3447,GB
265902,Perth,2010-07-28,4923,GB
268199,Galway (IRE),2010-07-28,12000,IE
271580,Goodwood,2010-07-28,311658,GB
296001,Galway (IRE),2010-07-28,17280,IE
299187,Goodwood,2010-07-28,19694,GB
299270,Leicester,2010-07-28,4924,GB
302779,Redcar,2010-07-28,3446,GB
304296,Galway (IRE),2010-07-28,17760,IE
319837,Redcar,2010-07-28,2462,GB
329087,Leicester,2010-07-28,6893,GB
330674,Sandown,2010-07-28,7878,GB
337288,Goodwood,2010-07-28,49235,GB
337586,Redcar,2010-07-28,3446,GB
355069,Goodwood,2010-07-28,78776,GB
365520,Perth,2010-07-28,4431,GB
368800,Saratoga (USA),2010-07-28,92595,US
378146,Leicester,2010-07-28,4430,GB
378945,Sandown,2010-07-28,4924,GB
379431,Redcar,2010-07-28,4924,GB
383189,Redcar,2010-07-28,1969,GB
394299,Del Mar (USA),2010-07-28,49568,US
215864,Sandown,2010-07-28,3938,GB
217308,Galway (IRE),2010-07-28,190400,IE
219840,Leicester,2010-07-28,4430,GB
226553,Sandown,2010-07-28,6893,GB
227191,Perth,2010-07-28,8370,GB
228781,Galway (IRE),2010-07-28,14400,IE
230617,Redcar,2010-07-28,1969,GB
230801,Leicester,2010-07-28,2954,GB
240439,Goodwood,2010-07-28,49235,GB
255150,Sandown,2010-07-28,5909,GB
13293,Galway (IRE),2010-07-28,16320,IE
27434,Perth,2010-07-28,3939,GB
31828,Leicester,2010-07-28,5909,GB
32041,Goodwood,2010-07-28,19694,GB
32303,Redcar,2010-07-28,5909,GB
70061,Goodwood,2010-07-28,14771,GB
73551,Galway (IRE),2010-07-28,22080,IE
88776,Presque Isle Downs (USA),2010-07-28,60185,US
205589,Perth,2010-07-28,4431,GB
206909,Galway (IRE),2010-07-28,12960,IE
209316,Sandown,2010-07-28,3938,GB
212210,Redcar,2010-07-28,2462,GB
265473,Nottingham,2010-07-29,2462,GB
274490,Galway (IRE),2010-07-29,24960,IE
275657,Epsom,2010-07-29,6893,GB
310614,Epsom,2010-07-29,4922,GB
311499,Epsom,2010-07-29,5909,GB
337798,Galway (IRE),2010-07-29,12000,IE
339522,Galway (IRE),2010-07-29,15360,IE
353957,Galway (IRE),2010-07-29,34560,IE
367767,Galway (IRE),2010-07-29,24000,IE
368542,Galway (IRE),2010-07-29,238000,IE
368954,Nottingham,2010-07-29,3446,GB
370279,Musselburgh,2010-07-29,2954,GB
376905,Galway (IRE),2010-07-29,10080,IE
389979,Ovrevoll (NOR),2010-07-29,53477,NOR
390143,Stratford,2010-07-29,6893,GB
397625,Musselburgh,2010-07-29,7878,GB
232351,Nottingham,2010-07-29,3939,GB
235037,Stratford,2010-07-29,5908,GB
248460,Epsom,2010-07-29,3938,GB
13104,Galway (IRE),2010-07-29,14880,IE
15441,Goodwood,2010-07-29,34465,GB
18381,Nottingham,2010-07-29,3446,GB
22554,Nottingham,2010-07-29,5417,GB
24037,Musselburgh,2010-07-29,4924,GB
32236,Woodbine (CAN),2010-07-29,74235,CAN
35415,Epsom,2010-07-29,9497,GB
5385,Stratford,2010-07-29,3939,GB
103316,Stratford,2010-07-29,6893,GB
107892,Goodwood,2010-07-29,98470,GB
67180,Stratford,2010-07-29,5908,GB
67389,Nottingham,2010-07-29,9847,GB
67494,Goodwood,2010-07-29,68929,GB
81783,Stratford,2010-07-29,9847,GB
84649,Goodwood,2010-07-29,98470,GB
86365,Goodwood,2010-07-29,19694,GB
98538,Musselburgh,2010-07-29,2954,GB
47601,Goodwood,2010-07-29,14770,GB
55715,Epsom,2010-07-29,6893,GB
180022,Goodwood,2010-07-29,39388,GB
180288,Vichy (FR),2010-07-29,48673,FR
180848,Musselburgh,2010-07-29,4924,GB
214369,Musselburgh,2010-07-29,2890,GB
278561,Bangor-on-Dee,2010-07-30,5169,GB
285112,Deauville (FR),2010-07-30,15044,FR
288843,Galway (IRE),2010-07-30,62400,IE
289883,Goodwood,2010-07-30,14771,GB
290291,Newmarket (July),2010-07-30,6893,GB
294940,Deauville (FR),2010-07-30,21239,FR
297794,Deauville (FR),2010-07-30,46019,FR
302142,Galway (IRE),2010-07-30,20640,IE
309865,Deauville (FR),2010-07-30,30088,FR
313488,Newmarket (July),2010-07-30,9847,GB
313910,Bangor-on-Dee,2010-07-30,7878,GB
315251,Galway (IRE),2010-07-30,24000,IE
316597,Bath,2010-07-30,4924,GB
324427,Haydock,2010-07-30,6893,GB
332952,Goodwood,2010-07-30,59082,GB
334074,Deauville (FR),2010-07-30,30088,FR
339853,Goodwood,2010-07-30,19694,GB
346894,Galway (IRE),2010-07-30,12000,IE
354495,Bangor-on-Dee,2010-07-30,5415,GB
365991,Bath,2010-07-30,4924,GB
370828,Haydock,2010-07-30,6893,GB
372994,Bath,2010-07-30,4924,GB
378117,Newmarket (July),2010-07-30,4924,GB
381630,Galway (IRE),2010-07-30,15840,IE
388630,Bath,2010-07-30,7878,GB
390046,Thirsk,2010-07-30,5612,GB
398113,Galway (IRE),2010-07-30,12480,IE
226151,Thirsk,2010-07-30,5612,GB
234139,Galway (IRE),2010-07-30,18720,IE
240717,Newmarket (July),2010-07-30,4924,GB
243953,Newmarket (July),2010-07-30,6893,GB
250203,Bath,2010-07-30,4924,GB
258189,Goodwood,2010-07-30,78776,GB
261669,Haydock,2010-07-30,3938,GB
11354,Newmarket (July),2010-07-30,11816,GB
15419,Thirsk,2010-07-30,7287,GB
18241,Bangor-on-Dee,2010-07-30,3693,GB
1883,Bangor-on-Dee,2010-07-30,5169,GB
26540,Bangor-on-Dee,2010-07-30,3693,GB
3190,Haydock,2010-07-30,3938,GB
39075,Deauville (FR),2010-07-30,23008,FR
8442,Deauville (FR),2010-07-30,30088,FR
882,Haydock,2010-07-30,3938,GB
173791,Thirsk,2010-07-30,7287,GB
104440,Thirsk,2010-07-30,5612,GB
81335,Haydock,2010-07-30,3938,GB
95311,Deauville (FR),2010-07-30,16814,FR
99394,Goodwood,2010-07-30,147705,GB
46302,Bangor-on-Dee,2010-07-30,4923,GB
177729,Bath,2010-07-30,3938,GB
206098,Goodwood,2010-07-30,68929,GB
209019,Bath,2010-07-30,7878,GB
209728,Goodwood,2010-07-30,29541,GB
211632,Thirsk,2010-07-30,5612,GB
265178,Lingfield,2010-07-31,3939,GB
265675,Deauville (FR),2010-07-31,30088,FR
272817,Doncaster,2010-07-31,19694,GB
278003,Goodwood,2010-07-31,211907,GB
289593,Goodwood,2010-07-31,19694,GB
