rid,course,date,prize,countryCode,condition,winningTime
159541,Riccarton Park (NZ),2015-11-14,149999,NZ,Good,95.96
162175,Wolverhampton (AW),2015-11-14,4426,GB,Standard,60.5
162512,Uttoxeter,2015-11-14,9838,GB,Soft,324.5
163593,Lingfield (AW),2015-11-14,3443,GB,Standard,97.13
164219,Punchestown (IRE),2015-11-14,14400,IE,Soft,249
164237,Wolverhampton (AW),2015-11-14,4426,GB,Standard,108.25
166332,Wolverhampton (AW),2015-11-14,3443,GB,Standard,109.16
166406,Uttoxeter,2015-11-14,4131,GB,Heavy,263.2
168744,Sandown (AUS),2015-11-14,78927,AU,Good,89.48
102655,Sandown (AUS),2015-11-14,78926,AU,Good,89.32
103105,Wetherby,2015-11-14,11805,GB,Soft,252.5
64619,Ascot (AUS),2015-11-14,79110,AU,Good,89.34
66606,Punchestown (IRE),2015-11-14,15360,IE,Soft,256.1
82964,Wolverhampton (AW),2015-11-14,4426,GB,Standard,72.67
85629,Uttoxeter,2015-11-14,8066,GB,Heavy,381
50019,Uttoxeter,2015-11-14,6099,GB,Soft,252.8
5144,Punchestown (IRE),2015-11-15,38400,IE,Soft To Heavy,377.3
113534,Cheltenham,2015-11-15,19674,GB,Good To Soft,238
130903,Punchestown (IRE),2015-11-15,79050,IE,Soft,238.1
133523,Cork (IRE),2015-11-15,11520,IE,Heavy,257.3
133618,Cork (IRE),2015-11-15,28800,IE,Heavy,320.7
136872,Punchestown (IRE),2015-11-15,40320,IE,Soft To Heavy,252.3
139935,Woodbine (CAN),2015-11-15,110939,CAN,Fast,81.72
140876,Capannelle (ITY),2015-11-15,26512,IT,Good,123
142156,Fontwell,2015-11-15,3541,GB,Soft,311.9
142282,Punchestown (IRE),2015-11-15,9600,IE,Soft,246.3
142972,Cork (IRE),2015-11-15,10560,IE,Heavy,257.6
143636,Fontwell,2015-11-15,3738,GB,Soft,360.7
144561,Cheltenham,2015-11-15,73778,GB,Good To Soft,238.5
145757,Punchestown (IRE),2015-11-15,13440,IE,Soft,348.1
147328,Cheltenham,2015-11-15,30192,GB,Good To Soft,243.7
149447,Cork (IRE),2015-11-15,13440,IE,Heavy,257.2
150432,Cheltenham,2015-11-15,29109,GB,Good To Soft,247.5
153056,Kyoto (JPN),2015-11-15,951120,JP,Good,134.9
157233,Punchestown (IRE),2015-11-15,15360,IE,Soft,348.3
159899,Cork (IRE),2015-11-15,23040,IE,Heavy,287.3
160529,Fontwell,2015-11-15,3541,GB,Soft,348.6
160592,Cork (IRE),2015-11-15,15360,IE,Heavy,365.9
161669,Capannelle (ITY),2015-11-15,26512,IT,Good,177.37
161997,Cheltenham,2015-11-15,11804,GB,Good To Soft,312.9
165431,Nantes (FR),2015-11-15,13954,FR,Good To Soft,293.24
165587,Fontwell,2015-11-15,4918,GB,Soft,297.7
168023,Cheltenham,2015-11-15,98370,GB,Good To Soft,240.1
169741,Fontwell,2015-11-15,9837,GB,Soft,277.85
172723,Punchestown (IRE),2015-11-15,24000,IE,Soft,243.5
109854,Fontwell,2015-11-15,12484,GB,Soft,285.3
71836,Cork (IRE),2015-11-15,9600,IE,Heavy,249.7
77130,Fukushima (JPN),2015-11-15,411673,JP,Yielding,122.5
49133,Fontwell,2015-11-15,19674,GB,Soft,449.4
28901,Leicester,2015-11-16,9603,GB,Good To Firm,245.8
124282,Wolverhampton (AW),2015-11-16,3443,GB,Standard,110.55
124903,Wolverhampton (AW),2015-11-16,3443,GB,Standard,120.86
125782,Leicester,2015-11-16,5902,GB,Good To Soft,232.1
131733,Plumpton,2015-11-16,2458,GB,Soft,273.7
134506,Plumpton,2015-11-16,4918,GB,Soft,242.3
136456,Wolverhampton (AW),2015-11-16,4426,GB,Standard,214.38
137470,Leicester,2015-11-16,3935,GB,Good To Soft,234.6
140893,Leicester,2015-11-16,5902,GB,Good To Firm,348.4
149727,Plumpton,2015-11-16,6887,GB,Soft,314
157354,Plumpton,2015-11-16,10821,GB,Soft,299.8
161583,Wolverhampton (AW),2015-11-16,4426,GB,Standard,87.96
165375,Leicester,2015-11-16,3935,GB,Good To Firm,319.6
166505,Plumpton,2015-11-16,5774,GB,Soft,322.1
167445,Wolverhampton (AW),2015-11-16,7132,GB,Standard,86.43
171964,Leicester,2015-11-16,9837,GB,Good To Soft,228.1
60096,Wolverhampton (AW),2015-11-16,4426,GB,Standard,158.76
72351,Leicester,2015-11-16,5902,GB,Good To Soft,232.4
90372,Wolverhampton (AW),2015-11-16,3443,GB,Standard,88.05
41481,Plumpton,2015-11-16,3443,GB,Soft,277
46049,Wolverhampton (AW),2015-11-16,4426,GB,Standard,159.95
18196,Fakenham,2015-11-17,11233,GB,Good To Soft,414.3
20440,Lingfield (AW),2015-11-17,5902,GB,Standard,58.99
116252,Southwell,2015-11-17,5902,GB,Good To Soft,433.3
119276,Southwell,2015-11-17,4918,GB,Soft,245.7
120762,Lingfield (AW),2015-11-17,5902,GB,Standard,98.99
131916,Lingfield (AW),2015-11-17,5902,GB,Standard,98.66
133830,Fakenham,2015-11-17,7870,GB,Good To Soft,351.1
134375,Lingfield (AW),2015-11-17,4917,GB,Standard,70.85
138761,Fakenham,2015-11-17,3935,GB,Good To Soft,332.7
145936,Fakenham,2015-11-17,3935,GB,Soft,393.1
146574,Southwell,2015-11-17,2950,GB,Soft,247.4
151323,Lingfield (AW),2015-11-17,8853,GB,Standard,70.45
156096,Lingfield (AW),2015-11-17,12197,GB,Standard,124.28
159622,Southwell,2015-11-17,5902,GB,Soft,328
164829,Angers (FR),2015-11-17,38760,FR,Very Soft,204.64
166494,Fakenham,2015-11-17,5902,GB,Soft,265.8
169158,Southwell,2015-11-17,4918,GB,Soft,248
62786,Lingfield (AW),2015-11-17,4917,GB,Standard,126.31
63303,Fakenham,2015-11-17,6887,GB,Good To Soft,278.9
80623,Lingfield (AW),2015-11-17,4917,GB,Standard,71.27
89108,Southwell,2015-11-17,9837,GB,Soft,394.8
98846,Southwell,2015-11-17,5902,GB,Soft,377.6
10043,Fairyhouse (IRE),2015-11-18,11040,IE,Heavy,377.8
31973,Dresden (GER),2015-11-18,19381,GER,Soft,144.1
110975,Warwick,2015-11-18,4918,GB,Good To Soft,314.5
112639,Kempton (AW),2015-11-18,7132,GB,Standard,151.7
122374,Chepstow,2015-11-18,4918,GB,Heavy,317.9
125005,Chepstow,2015-11-18,4918,GB,Heavy,265.7
128244,Fairyhouse (IRE),2015-11-18,15360,IE,Heavy,271.9
129839,Fairyhouse (IRE),2015-11-18,10560,IE,Heavy,405.3
135983,Kempton (AW),2015-11-18,6492,GB,Standard,87.69
138854,Kempton (AW),2015-11-18,4426,GB,Standard,129.19
140377,Fairyhouse (IRE),2015-11-18,9600,IE,Heavy,335.9
149196,Warwick,2015-11-18,5902,GB,Good To Soft,405.8
149805,Fairyhouse (IRE),2015-11-18,9600,IE,Heavy,264.9
151847,Chepstow,2015-11-18,5902,GB,Soft,256.5
151983,Warwick,2015-11-18,14235,GB,Good To Soft,235.5
158966,Chepstow,2015-11-18,5902,GB,Soft,250.9
159491,Kempton (AW),2015-11-18,3443,GB,Standard,87.57
162145,Fairyhouse (IRE),2015-11-18,8640,IE,Heavy,340.7
162455,Warwick,2015-11-18,4918,GB,Good To Soft,277.7
165841,Warwick,2015-11-18,4918,GB,Good To Soft,227.1
167854,Chepstow,2015-11-18,6887,GB,Heavy,327.2
168164,Warwick,2015-11-18,2458,GB,Good To Soft,211.2
168464,Kempton (AW),2015-11-18,6492,GB,Standard,88.81
169435,Chepstow,2015-11-18,4918,GB,Heavy,401.4
171460,Fairyhouse (IRE),2015-11-18,7680,IE,Heavy,346.6
171816,Kempton (AW),2015-11-18,3443,GB,Standard,99.67
107774,Kempton (AW),2015-11-18,39348,GB,Standard,99.47
70899,Chepstow,2015-11-18,6887,GB,Heavy,398.7
89755,Warwick,2015-11-18,5902,GB,Good To Soft,236.4
99870,Kempton (AW),2015-11-18,18691,GB,Standard,207.81
2429,Lingfield (AW),2015-11-19,5115,GB,Standard,98.37
26984,Meydan (UAE),2015-11-19,21854,AE,Fast,99.32
33273,Chelmsford (AW),2015-11-19,19674,GB,Standard,83.47
5084,Thurles (IRE),2015-11-19,8640,IE,Soft,243.8
7204,Lingfield (AW),2015-11-19,5115,GB,Standard,71.32
115431,Chelmsford (AW),2015-11-19,6394,GB,Standard,167.6
116550,Chelmsford (AW),2015-11-19,4426,GB,Standard,72.04
116931,La Plata (ARG),2015-11-19,115997,ARG,Muddy,98.61
117624,Meydan (UAE),2015-11-19,22727,AE,Fast,72.51
122461,Lingfield (AW),2015-11-19,5115,GB,Standard,98.7
126629,Market Rasen,2015-11-19,4427,GB,Soft,322.6
132109,Fontainebleau (FR),2015-11-19,42636,FR,Very Soft,89.2
134173,Meydan (UAE),2015-11-19,28846,AE,Fast,71.67
137019,Wincanton,2015-11-19,8853,GB,Heavy,339.3
139466,Market Rasen,2015-11-19,24592,GB,Good To Soft,323
141188,Wincanton,2015-11-19,5706,GB,Heavy,448.3
141615,Thurles (IRE),2015-11-19,13920,IE,Soft,349.1
143488,Chelmsford (AW),2015-11-19,6394,GB,Standard,58.72
144616,Meydan (UAE),2015-11-19,25349,AE,Fast,127.21
146124,Meydan (UAE),2015-11-19,28846,AE,Fast,98.07
147207,Fontainebleau (FR),2015-11-19,40311,FR,Very Soft,68.7
147885,Chelmsford (AW),2015-11-19,4426,GB,Standard,97.7
148095,Lingfield (AW),2015-11-19,4917,GB,Standard,122.88
148698,Thurles (IRE),2015-11-19,10560,IE,Soft,281.4
150381,Wincanton,2015-11-19,11805,GB,Heavy,302.7
150792,Market Rasen,2015-11-19,5902,GB,Good To Soft,286.9
150976,Market Rasen,2015-11-19,7869,GB,Soft,353.9
152379,Market Rasen,2015-11-19,14756,GB,Soft,355.3
153835,Market Rasen,2015-11-19,2362,GB,Good To Soft,254.2
159016,Wincanton,2015-11-19,3935,GB,Heavy,303.8
162040,Thurles (IRE),2015-11-19,8640,IE,Soft,242.2
163354,Chelmsford (AW),2015-11-19,3935,GB,Standard,71.1
168147,Lingfield (AW),2015-11-19,3851,GB,Standard,153.26
168192,Thurles (IRE),2015-11-19,24960,IE,Soft,351.2
170110,Lingfield (AW),2015-11-19,11312,GB,Standard,69.75
109976,Chelmsford (AW),2015-11-19,14757,GB,Standard,96.34
62092,Lingfield (AW),2015-11-19,4917,GB,Standard,97.34
65312,Wincanton,2015-11-19,6887,GB,Heavy,329.5
71581,La Plata (ARG),2015-11-19,219106,ARG,Muddy,156.12
80080,Thurles (IRE),2015-11-19,9600,IE,Soft,350.9
82179,Meydan (UAE),2015-11-19,25349,AE,Fast,85.73
88358,Thurles (IRE),2015-11-19,7680,IE,Soft,248.8
91084,Wincanton,2015-11-19,5902,GB,Heavy,234.3
97494,Wincanton,2015-11-19,9360,GB,Heavy,339.3
56811,Lingfield (AW),2015-11-19,4917,GB,Standard,98.5
59839,Market Rasen,2015-11-19,5902,GB,Good To Soft,331
20357,Dundalk (AW) (IRE),2015-11-20,7680,IE,Standard,100.18
117426,Dundalk (AW) (IRE),2015-11-20,10560,IE,Standard,73.33
121139,Dundalk (AW) (IRE),2015-11-20,7680,IE,Standard,156.11
123422,Wolverhampton (AW),2015-11-20,4917,GB,Standard,181.97
132281,Saint-Cloud (FR),2015-11-20,19380,FR,Heavy,119.33
132406,Haydock,2015-11-20,23400,GB,Soft,354.3
134095,Haydock,2015-11-20,11805,GB,Soft,348.2
134384,Wolverhampton (AW),2015-11-20,3935,GB,Standard,89.33
134470,Wolverhampton (AW),2015-11-20,4917,GB,Standard,108.14
134653,Haydock,2015-11-20,9837,GB,Soft,291.4
137171,Saint-Cloud (FR),2015-11-20,40311,FR,Heavy,183.7
139524,Saint-Cloud (FR),2015-11-20,19380,FR,Heavy,115.63
143143,Saint-Cloud (FR),2015-11-20,19380,FR,Heavy,115.2
143422,Wolverhampton (AW),2015-11-20,3935,GB,Standard,119.58
144481,Wolverhampton (AW),2015-11-20,4917,GB,Standard,73.56
145080,Ascot,2015-11-20,10821,GB,Soft,232.3
145149,Haydock,2015-11-20,18720,GB,Soft,262.3
145454,Ascot,2015-11-20,19674,GB,Soft,221.4
147469,Ascot,2015-11-20,24592,GB,Soft,320.1
151128,Dundalk (AW) (IRE),2015-11-20,7680,IE,Standard,154.72
153102,Saint-Cloud (FR),2015-11-20,26356,FR,Heavy,147.16
156370,Dundalk (AW) (IRE),2015-11-20,10560,IE,Standard,98.06
156415,Saint-Cloud (FR),2015-11-20,40311,FR,Heavy,231.25
156588,Ascot,2015-11-20,24592,GB,Soft,369.4
157007,Wolverhampton (AW),2015-11-20,7870,GB,Standard,117.06
158106,Ascot,2015-11-20,8853,GB,Soft,290.2
158399,Wolverhampton (AW),2015-11-20,3935,GB,Standard,88.68
159825,Dundalk (AW) (IRE),2015-11-20,11040,IE,Standard,155.79
164375,Ascot,2015-11-20,11805,GB,Soft,293.1
167546,Saint-Cloud (FR),2015-11-20,26356,FR,Heavy,149.2
167855,Wolverhampton (AW),2015-11-20,3935,GB,Standard,73.75
168993,Saint-Cloud (FR),2015-11-20,22480,FR,Heavy,114.27
170337,Haydock,2015-11-20,4918,GB,Soft,238.7
172247,Haydock,2015-11-20,19674,GB,Soft,234.7
172420,Dundalk (AW) (IRE),2015-11-20,23040,IE,Standard,211.51
95269,Saint-Cloud (FR),2015-11-20,14728,FR,Heavy,116.2
97789,Saint-Cloud (FR),2015-11-20,17829,FR,Heavy,233.21
98167,Dundalk (AW) (IRE),2015-11-20,12824,IE,Standard,74.41
16199,Ascot,2015-11-21,67921,GB,Good To Soft,318.3
18764,Huntingdon,2015-11-21,7869,GB,Good To Soft,315
32867,Ascot,2015-11-21,88533,GB,Good To Soft,294.9
33050,Lingfield (AW),2015-11-21,7279,GB,Standard,58.46
34195,Gulfstream Park West (USA),2015-11-21,64102,US,Firm,103.32
37886,Gowran Park (IRE),2015-11-21,11520,IE,Soft,236.3
38664,Wolverhampton (AW),2015-11-21,4426,GB,Standard,61
7274,Lingfield (AW),2015-11-21,13771,GB,Standard,83.05
110125,Lingfield (AW),2015-11-21,3935,GB,Standard,84.34
112879,Huntingdon,2015-11-21,5902,GB,Good To Soft,260.3
115903,Lingfield (AW),2015-11-21,5115,GB,Standard,59.5
116023,Gulfstream Park West (USA),2015-11-21,64103,US,Firm,110.95
116658,Wolverhampton (AW),2015-11-21,3443,GB,Standard,220.25
119732,Huntingdon,2015-11-21,3935,GB,Good To Soft,399.3
120237,Gowran Park (IRE),2015-11-21,8640,IE,Soft,242.5
121388,Haydock,2015-11-21,24592,GB,Soft,470
125777,Sha Tin (HK),2015-11-21,331126,HK,Good,93.74
126886,Lyon Parilly (FR),2015-11-21,40311,FR,Heavy,161.81
127324,Gowran Park (IRE),2015-11-21,16800,IE,Heavy,313.6
128378,Huntingdon,2015-11-21,9837,GB,Good To Soft,233.55
132239,Wolverhampton (AW),2015-11-21,3443,GB,Standard,158.34
132964,Gowran Park (IRE),2015-11-21,15360,IE,Heavy,315.6
134110,Ascot,2015-11-21,19674,GB,Good To Soft,315.2
134852,Haydock,2015-11-21,34429,GB,Soft,383.2
135758,Lingfield (AW),2015-11-21,4917,GB,Standard,71.79
138238,Huntingdon,2015-11-21,2458,GB,Good To Soft,196.2
139318,Wolverhampton (AW),2015-11-21,3443,GB,Standard,73.61
139825,Ascot,2015-11-21,10821,GB,Good To Soft,374
140847,Huntingdon,2015-11-21,3935,GB,Good To Soft,239.3
141015,Wolverhampton (AW),2015-11-21,4426,GB,Standard,86.53
143087,Haydock,2015-11-21,192080,GB,Soft,374.7
144260,Ascot,2015-11-21,8853,GB,Good To Soft,316.1
145350,Ascot,2015-11-21,68859,GB,Good To Soft,252.2
145674,Lingfield (AW),2015-11-21,3935,GB,Standard,98.92
147148,Gowran Park (IRE),2015-11-21,11520,IE,Soft,241.1
147257,Delta downs (USA),2015-11-21,641025,US,Muddy,106.48
147606,Wolverhampton (AW),2015-11-21,3443,GB,Standard,160.7
158717,Delta downs (USA),2015-11-21,256410,US,Muddy,102.14
160530,Ascot (AUS),2015-11-21,531620,AU,Good,94.52
161770,Wolverhampton (AW),2015-11-21,3443,GB,Standard,107.77
161866,Gowran Park (IRE),2015-11-21,13800,IE,Soft,239.4
163508,Ascot,2015-11-21,6887,GB,Good To Soft,224.5
169331,Haydock,2015-11-21,39348,GB,Soft,286.9
170116,Ascot (AUS),2015-11-21,526176,AU,Good,68.17
171478,Wolverhampton (AW),2015-11-21,4917,GB,Standard,111.45
172143,Gowran Park (IRE),2015-11-21,11040,IE,Heavy,292.1
104031,Sha Tin (HK),2015-11-21,331126,HK,Good,68.31
105616,Haydock,2015-11-21,19674,GB,Soft,237.7
109714,Sha Tin (HK),2015-11-21,331126,HK,Good,121.84
83377,Lingfield (AW),2015-11-21,10328,GB,Standard,97.04
89837,Haydock,2015-11-21,78696,GB,Soft,342
91281,Del Mar (USA),2015-11-21,65063,US,Firm,135.34
96822,Lingfield (AW),2015-11-21,3935,GB,Standard,84.3
40839,Haydock,2015-11-21,94050,GB,Soft,241.6
42220,Huntingdon,2015-11-21,5902,GB,Good To Soft,306.3
53405,Ascot (AUS),2015-11-21,262826,AU,Good,94.73
53956,Churchill Downs (USA),2015-11-21,64103,US,Yielding,116.19
11761,Exeter,2015-11-22,14755,GB,Heavy,274
24981,Auteuil (FR),2015-11-22,65892,FR,Heavy,263.83
39988,Navan (IRE),2015-11-22,28800,IE,Soft,359.2
8054,Uttoxeter,2015-11-22,9837,GB,Soft,369.7
125685,Exeter,2015-11-22,14755,GB,Heavy,385.3
128738,Uttoxeter,2015-11-22,5902,GB,Soft,248.2
132528,Uttoxeter,2015-11-22,4329,GB,Soft,328.9
136053,Uttoxeter,2015-11-22,5902,GB,Soft,316.4
137438,Auteuil (FR),2015-11-22,104652,FR,Heavy,347.75
138087,Exeter,2015-11-22,4918,GB,Heavy,263.3
138407,Exeter,2015-11-22,3443,GB,Heavy,352.7
138926,Auteuil (FR),2015-11-22,73645,FR,Heavy,283.15
147375,Exeter,2015-11-22,4918,GB,Heavy,266.2
148776,Auteuil (FR),2015-11-22,42636,FR,Heavy,279.39
152990,Auteuil (FR),2015-11-22,42636,FR,Heavy,348.6
154039,Auteuil (FR),2015-11-22,209303,FR,Heavy,277.53
154611,Auteuil (FR),2015-11-22,73645,FR,Heavy,288.4
155231,Auteuil (FR),2015-11-22,42636,FR,Heavy,278.88
