rid,course,date,prize,countryCode,year
183131,Beverley,2013-08-14,3443,GB,2013
193150,Gowran Park (IRE),2013-08-14,48000,IE,2013
201374,Gowran Park (IRE),2013-08-14,11040,IE,2013
206188,Ffos Las,2013-08-14,3935,GB,2013
209781,Kempton (AW),2013-08-14,2952,GB,2013
266578,Newbury (GB) (ARAB),2013-08-15,19600,ARAB,2013
268775,Fontwell,2013-08-15,5706,GB,2013
271968,Beverley,2013-08-15,4917,GB,2013
274557,Newbury (GB) (ARAB),2013-08-15,10000,ARAB,2013
279537,Chepstow,2013-08-15,2952,GB,2013
284028,Merano (ITY),2013-08-15,33259,IT,2013
286104,Leopardstown (IRE),2013-08-15,7680,IE,2013
286290,Deauville (FR),2013-08-15,44716,FR,2013
292568,Deauville (FR),2013-08-15,21139,FR,2013
295867,Chepstow,2013-08-15,2952,GB,2013
302155,Beverley,2013-08-15,3443,GB,2013
303150,Newmarket (July),2013-08-15,7379,GB,2013
312146,Salisbury,2013-08-15,7379,GB,2013
315720,Salisbury,2013-08-15,4426,GB,2013
324592,Chepstow,2013-08-15,2952,GB,2013
325330,Saratoga (USA),2013-08-15,92024,US,2013
325999,Leopardstown (IRE),2013-08-15,9600,IE,2013
339091,Salisbury,2013-08-15,4917,GB,2013
345640,Newmarket (July),2013-08-15,7379,GB,2013
347200,Deauville (FR),2013-08-15,42278,FR,2013
353535,Deauville (FR),2013-08-15,65040,FR,2013
356370,Newbury (GB) (ARAB),2013-08-15,6000,ARAB,2013
356385,Tramore (IRE),2013-08-15,15360,IE,2013
357721,Newbury (GB) (ARAB),2013-08-15,12000,ARAB,2013
358377,Tramore (IRE),2013-08-15,7440,IE,2013
361961,Leopardstown (IRE),2013-08-15,14400,IE,2013
364183,Newbury (GB) (ARAB),2013-08-15,50000,ARAB,2013
370190,Newbury (GB) (ARAB),2013-08-15,25000,ARAB,2013
378985,Chepstow,2013-08-15,2952,GB,2013
383208,Leopardstown (IRE),2013-08-15,94000,IE,2013
384606,Mombetsu (JPN),2013-08-15,340570,JP,2013
388280,Fontwell,2013-08-15,4722,GB,2013
388402,Chepstow,2013-08-15,3935,GB,2013
389318,Deauville (FR),2013-08-15,325203,FR,2013
398391,Salisbury,2013-08-15,73777,GB,2013
217635,Newbury (GB) (ARAB),2013-08-15,8600,ARAB,2013
224381,Beverley,2013-08-15,4917,GB,2013
226314,Beverley,2013-08-15,4917,GB,2013
233882,Newmarket (July),2013-08-15,7379,GB,2013
241862,Newmarket (July),2013-08-15,4917,GB,2013
242062,Hipodromo Chile (CHI),2013-08-15,9740,CHI,2013
245638,Fontwell,2013-08-15,4722,GB,2013
250665,Leopardstown (IRE),2013-08-15,57600,IE,2013
253248,Chepstow,2013-08-15,4426,GB,2013
23384,Tramore (IRE),2013-08-15,7680,IE,2013
25636,Fontwell,2013-08-15,4722,GB,2013
35457,Deauville (FR),2013-08-15,21952,FR,2013
37661,Tramore (IRE),2013-08-15,12000,IE,2013
39672,Newmarket (July),2013-08-15,13772,GB,2013
102157,Newmarket (July),2013-08-15,18691,GB,2013
103824,Salisbury,2013-08-15,9837,GB,2013
66929,Beverley,2013-08-15,4917,GB,2013
74393,Fontwell,2013-08-15,2950,GB,2013
79541,Chepstow,2013-08-15,2952,GB,2013
91587,Tramore (IRE),2013-08-15,7440,IE,2013
95589,Beverley,2013-08-15,3368,GB,2013
95837,Leopardstown (IRE),2013-08-15,15840,IE,2013
96465,Beverley,2013-08-15,9837,GB,2013
48658,Fontwell,2013-08-15,3246,GB,2013
49438,Salisbury,2013-08-15,4917,GB,2013
54369,Deauville (FR),2013-08-15,15447,FR,2013
56410,La Plata (ARG),2013-08-15,16383,ARG,2013
56901,Leopardstown (IRE),2013-08-15,12960,IE,2013
181614,Tramore (IRE),2013-08-15,8431,IE,2013
193136,Beverley,2013-08-15,3368,GB,2013
205118,Salisbury,2013-08-15,4917,GB,2013
205975,Newmarket (July),2013-08-15,7379,GB,2013
206199,Deauville (FR),2013-08-15,44716,FR,2013
212572,Tramore (IRE),2013-08-15,8400,IE,2013
272116,Newcastle,2013-08-16,2952,GB,2013
291042,Newbury,2013-08-16,7379,GB,2013
294211,Nottingham,2013-08-16,2952,GB,2013
296309,Catterick,2013-08-16,3443,GB,2013
299406,Nottingham,2013-08-16,2951,GB,2013
304843,Catterick,2013-08-16,3443,GB,2013
314904,Newbury,2013-08-16,25084,GB,2013
319579,Newmarket (July),2013-08-16,4917,GB,2013
326368,Nottingham,2013-08-16,4917,GB,2013
327518,Saratoga (USA),2013-08-16,92024,US,2013
345664,Newbury,2013-08-16,6197,GB,2013
359549,Catterick,2013-08-16,3443,GB,2013
366577,Catterick,2013-08-16,7870,GB,2013
367133,Newcastle,2013-08-16,3935,GB,2013
369839,Catterick,2013-08-16,4332,GB,2013
372484,Catterick,2013-08-16,4426,GB,2013
381750,Nottingham,2013-08-16,2952,GB,2013
400673,Newcastle,2013-08-16,2952,GB,2013
220271,Nottingham,2013-08-16,9837,GB,2013
224636,Tramore (IRE),2013-08-16,7680,IE,2013
225919,Newbury,2013-08-16,3935,GB,2013
233444,Tramore (IRE),2013-08-16,8640,IE,2013
234556,Newcastle,2013-08-16,7132,GB,2013
242283,Newbury,2013-08-16,3935,GB,2013
249743,Newcastle,2013-08-16,2952,GB,2013
251826,Newcastle,2013-08-16,3935,GB,2013
258818,Newmarket (July),2013-08-16,4917,GB,2013
15038,Tramore (IRE),2013-08-16,10560,IE,2013
28312,Newmarket (July),2013-08-16,6886,GB,2013
3722,Newmarket (July),2013-08-16,4917,GB,2013
174970,Newcastle,2013-08-16,4426,GB,2013
101569,Nottingham,2013-08-16,4917,GB,2013
67189,Tramore (IRE),2013-08-16,10560,IE,2013
75892,Tramore (IRE),2013-08-16,6720,IE,2013
42254,Saratoga (USA),2013-08-16,61350,US,2013
46862,Newbury,2013-08-16,6197,GB,2013
49880,Newmarket (July),2013-08-16,7379,GB,2013
56844,Tramore (IRE),2013-08-16,10560,IE,2013
179627,Newcastle,2013-08-16,3935,GB,2013
191136,Tramore (IRE),2013-08-16,6720,IE,2013
191727,Newmarket (July),2013-08-16,11312,GB,2013
206786,Newbury,2013-08-16,3935,GB,2013
208744,Nottingham,2013-08-16,14757,GB,2013
213004,Newbury,2013-08-16,11312,GB,2013
272345,Deauville (FR),2013-08-17,48780,FR,2013
272929,Lingfield,2013-08-17,2951,GB,2013
278345,Tramore (IRE),2013-08-17,9600,IE,2013
284763,Ripon,2013-08-17,6886,GB,2013
294635,Market Rasen,2013-08-17,4918,GB,2013
305426,Newbury,2013-08-17,7218,GB,2013
310066,Lingfield,2013-08-17,3935,GB,2013
314331,Newmarket (July),2013-08-17,19440,GB,2013
315545,Market Rasen,2013-08-17,4918,GB,2013
317480,Lingfield (AW),2013-08-17,2951,GB,2013
323526,Chester,2013-08-17,11804,GB,2013
325566,Ripon,2013-08-17,14755,GB,2013
329357,Deauville (FR),2013-08-17,13008,FR,2013
330275,Deauville (FR),2013-08-17,65040,FR,2013
331673,Ripon,2013-08-17,9837,GB,2013
335751,Chester,2013-08-17,9837,GB,2013
338643,Perth,2013-08-17,9837,GB,2013
339215,Chester,2013-08-17,44265,GB,2013
342939,Caulfield (AUS),2013-08-17,87019,AU,2013
352961,Deauville (FR),2013-08-17,27641,FR,2013
357845,Woodbine (CAN),2013-08-17,93603,CAN,2013
358313,Ripon,2013-08-17,68859,GB,2013
358342,Newmarket (July),2013-08-17,19674,GB,2013
365100,Tramore (IRE),2013-08-17,7440,IE,2013
365507,Chester,2013-08-17,9837,GB,2013
368835,Hipodromo Chile (CHI),2013-08-17,12120,CHI,2013
371864,Saratoga (USA),2013-08-17,368098,US,2013
374216,Arlington Park (USA),2013-08-17,460122,US,2013
376141,Arlington Park (USA),2013-08-17,306746,US,2013
377421,Market Rasen,2013-08-17,2950,GB,2013
381696,Caulfield (AUS),2013-08-17,96635,AU,2013
386966,Chester,2013-08-17,15739,GB,2013
392093,Rosehill (AUS),2013-08-17,79840,AU,2013
392949,Newbury,2013-08-17,7379,GB,2013
398572,Perth,2013-08-17,13772,GB,2013
398689,Doncaster,2013-08-17,7870,GB,2013
215235,Perth,2013-08-17,24593,GB,2013
221095,Perth,2013-08-17,9837,GB,2013
224997,Ripon,2013-08-17,19674,GB,2013
228231,Newmarket (July),2013-08-17,7870,GB,2013
236146,Doncaster,2013-08-17,12788,GB,2013
241451,Ripon,2013-08-17,6886,GB,2013
244359,Tramore (IRE),2013-08-17,8640,IE,2013
247211,Te Rapa (NZ),2013-08-17,35714,NZ,2013
252827,Lingfield,2013-08-17,2951,GB,2013
11216,Ripon,2013-08-17,12281,GB,2013
13170,Tramore (IRE),2013-08-17,7200,IE,2013
13721,Arlington Park (USA),2013-08-17,613497,US,2013
15111,Chester,2013-08-17,19674,GB,2013
17411,Newbury,2013-08-17,6886,GB,2013
22591,Dax (FR),2013-08-17,24715,FR,2013
30238,Lingfield,2013-08-17,4427,GB,2013
33618,Deauville (FR),2013-08-17,15447,FR,2013
36837,Lingfield (AW),2013-08-17,4427,GB,2013
5257,Newmarket (July),2013-08-17,9837,GB,2013
101099,Perth,2013-08-17,6887,GB,2013
101417,Newbury,2013-08-17,59022,GB,2013
101833,Gulfstream Park (USA),2013-08-17,69324,US,2013
104710,Caulfield (AUS),2013-08-17,141668,AU,2013
106287,Tramore (IRE),2013-08-17,6720,IE,2013
66938,Doncaster,2013-08-17,4426,GB,2013
72859,Doncaster,2013-08-17,19674,GB,2013
76798,Market Rasen,2013-08-17,6887,GB,2013
80872,Newbury,2013-08-17,25084,GB,2013
81110,Newbury,2013-08-17,19674,GB,2013
88994,Newmarket (July),2013-08-17,6886,GB,2013
93748,Newmarket (July),2013-08-17,19674,GB,2013
94137,Caulfield (AUS),2013-08-17,87019,AU,2013
94274,Tramore (IRE),2013-08-17,9600,IE,2013
40400,Tramore (IRE),2013-08-17,8640,IE,2013
41703,Saratoga (USA),2013-08-17,360737,US,2013
42017,Doncaster,2013-08-17,4426,GB,2013
47285,Bad Doberan (GER),2013-08-17,16260,GER,2013
56952,Arlington Park (USA),2013-08-17,245398,US,2013
57046,Deauville (FR),2013-08-17,18700,FR,2013
59895,Market Rasen,2013-08-17,11805,GB,2013
179607,Lingfield (AW),2013-08-17,2951,GB,2013
184797,Newmarket (July),2013-08-17,49185,GB,2013
185120,Perth,2013-08-17,5902,GB,2013
191682,Deauville (FR),2013-08-17,24391,FR,2013
197631,Deauville (FR),2013-08-17,27641,FR,2013
199952,Market Rasen,2013-08-17,5902,GB,2013
204367,Doncaster,2013-08-17,4426,GB,2013
206688,Newbury,2013-08-17,97020,GB,2013
210845,Chester,2013-08-17,11804,GB,2013
211532,Perth,2013-08-17,2950,GB,2013
214763,Doncaster,2013-08-17,4426,GB,2013
270058,Dundalk (AW) (IRE),2013-08-18,12001,IE,2013
282643,Dundalk (AW) (IRE),2013-08-18,7680,IE,2013
286929,Tramore (IRE),2013-08-18,15360,IE,2013
291978,Kokura (JPN),2013-08-18,516533,JP,2013
313590,Southwell,2013-08-18,5706,GB,2013
317447,Tramore (IRE),2013-08-18,8400,IE,2013
321325,Deauville (FR),2013-08-18,56910,FR,2013
326723,Saratoga (USA),2013-08-18,122700,US,2013
329891,Hakodate (JPN),2013-08-18,886193,JP,2013
330598,Southwell,2013-08-18,5706,GB,2013
333237,Monmouth Park (USA),2013-08-18,91104,US,2013
342975,Dundalk (AW) (IRE),2013-08-18,7680,IE,2013
349725,Dundalk (AW) (IRE),2013-08-18,47000,IE,2013
357390,Pontefract,2013-08-18,18974,GB,2013
357629,Northlands park (CAN),2013-08-18,124748,CAN,2013
363437,Deauville (FR),2013-08-18,18700,FR,2013
380798,Deauville (FR),2013-08-18,21952,FR,2013
397667,Southwell,2013-08-18,8165,GB,2013
233305,Tramore (IRE),2013-08-18,10560,IE,2013
241043,Pontefract,2013-08-18,5902,GB,2013
250907,Southwell,2013-08-18,4722,GB,2013
260094,Tramore (IRE),2013-08-18,7680,IE,2013
260138,Tramore (IRE),2013-08-18,7200,IE,2013
260248,Pontefract,2013-08-18,5902,GB,2013
262442,Pontefract,2013-08-18,7870,GB,2013
10026,Deauville (FR),2013-08-18,21139,FR,2013
21415,Southwell,2013-08-18,3246,GB,2013
27651,Dundalk (AW) (IRE),2013-08-18,12000,IE,2013
30060,Woodbine (CAN),2013-08-18,311056,CAN,2013
32506,Hanover (GER),2013-08-18,44716,GER,2013
8475,Deauville (FR),2013-08-18,105692,FR,2013
173595,Tramore (IRE),2013-08-18,7200,IE,2013
174173,Deauville (FR),2013-08-18,40651,FR,2013
102939,Tramore (IRE),2013-08-18,7200,IE,2013
103662,Del Mar (USA),2013-08-18,92024,US,2013
107899,Deauville (FR),2013-08-18,203252,FR,2013
62304,Pontefract,2013-08-18,7870,GB,2013
76338,Remington Park (USA),2013-08-18,107362,US,2013
78698,Del Mar (USA),2013-08-18,184814,US,2013
87781,Pontefract,2013-08-18,14581,GB,2013
95322,La Plata (ARG),2013-08-18,16383,ARG,2013
99411,Deauville (FR),2013-08-18,284553,FR,2013
41009,Dundalk (AW) (IRE),2013-08-18,10080,IE,2013
44790,Pontefract,2013-08-18,49185,GB,2013
178523,Dundalk (AW) (IRE),2013-08-18,9600,IE,2013
188123,Woodbine (CAN),2013-08-18,131525,CAN,2013
192019,Southwell,2013-08-18,4722,GB,2013
196929,Bad Doberan (GER),2013-08-18,4228,GER,2013
200116,Southwell,2013-08-18,22132,GB,2013
203071,Dusseldorf (GER),2013-08-18,24391,GER,2013
208170,Dundalk (AW) (IRE),2013-08-18,21600,IE,2013
213585,Hanover (GER),2013-08-18,16260,GER,2013
214808,Arapahoe Park (USA),2013-08-18,61350,US,2013
313963,Worcester,2013-08-19,3246,GB,2013
314688,Wolverhampton (AW),2013-08-19,3935,GB,2013
314817,Worcester,2013-08-19,2950,GB,2013
319462,Thirsk,2013-08-19,6394,GB,2013
319806,Roscommon (IRE),2013-08-19,9600,IE,2013
322038,Thirsk,2013-08-19,7379,GB,2013
331961,Windsor,2013-08-19,4426,GB,2013
345935,Thirsk,2013-08-19,3851,GB,2013
351454,Emerald Downs (USA),2013-08-19,122699,US,2013
361996,Roscommon (IRE),2013-08-19,10100,IE,2013
370625,Worcester,2013-08-19,9837,GB,2013
378418,Wolverhampton (AW),2013-08-19,2952,GB,2013
385385,Thirsk,2013-08-19,7379,GB,2013
388778,Windsor,2013-08-19,7379,GB,2013
397898,Thirsk,2013-08-19,7379,GB,2013
219835,Thirsk,2013-08-19,4917,GB,2013
222816,Worcester,2013-08-19,2361,GB,2013
230036,Windsor,2013-08-19,7379,GB,2013
230500,Roscommon (IRE),2013-08-19,12480,IE,2013
233937,Worcester,2013-08-19,4722,GB,2013
236854,Roscommon (IRE),2013-08-19,16800,IE,2013
252006,Roscommon (IRE),2013-08-19,8160,IE,2013
257398,Windsor,2013-08-19,3935,GB,2013
1819,Saratoga (USA),2013-08-19,61349,US,2013
18760,Wolverhampton (AW),2013-08-19,3197,GB,2013
18806,Worcester,2013-08-19,5706,GB,2013
20665,Roscommon (IRE),2013-08-19,7199,IE,2013
66631,Wolverhampton (AW),2013-08-19,2952,GB,2013
75395,Wolverhampton (AW),2013-08-19,4917,GB,2013
98904,Wolverhampton (AW),2013-08-19,2952,GB,2013
42100,Del Mar (USA),2013-08-19,92025,US,2013
48930,Roscommon (IRE),2013-08-19,12480,IE,2013
49057,Thirsk,2013-08-19,5902,GB,2013
178354,Wolverhampton (AW),2013-08-19,4917,GB,2013
179475,Windsor,2013-08-19,3935,GB,2013
184259,Worcester,2013-08-19,2361,GB,2013
192377,Worcester,2013-08-19,4722,GB,2013
198464,Windsor,2013-08-19,2952,GB,2013
271383,Sligo (IRE),2013-08-20,7920,IE,2013
275517,Deauville (FR),2013-08-20,27641,FR,2013
287165,Worcester,2013-08-20,6147,GB,2013
293969,Worcester,2013-08-20,3197,GB,2013
295623,Brighton,2013-08-20,2952,GB,2013
306174,Sligo (IRE),2013-08-20,6720,IE,2013
311969,Deauville (FR),2013-08-20,48780,FR,2013
318754,Worcester,2013-08-20,3197,GB,2013
321733,Brighton,2013-08-20,2952,GB,2013
321748,Leicester,2013-08-20,3935,GB,2013
336559,Leicester,2013-08-20,7379,GB,2013
336646,Yarmouth,2013-08-20,3743,GB,2013
339746,Sligo (IRE),2013-08-20,7200,IE,2013
340691,Yarmouth,2013-08-20,3935,GB,2013
349293,Worcester,2013-08-20,4918,GB,2013
354618,Worcester,2013-08-20,3443,GB,2013
356437,Worcester,2013-08-20,6394,GB,2013
363848,Leicester,2013-08-20,2952,GB,2013
368111,Deauville (FR),2013-08-20,15447,FR,2013
370628,Yarmouth,2013-08-20,3935,GB,2013
376377,Deauville (FR),2013-08-20,27641,FR,2013
394626,Brighton,2013-08-20,4426,GB,2013
218809,Sligo (IRE),2013-08-20,7200,IE,2013
232608,Leicester,2013-08-20,3442,GB,2013
244712,Sligo (IRE),2013-08-20,6720,IE,2013
248430,Sligo (IRE),2013-08-20,7680,IE,2013
250464,Brighton,2013-08-20,2952,GB,2013
252276,Brighton,2013-08-20,3935,GB,2013
254705,Yarmouth,2013-08-20,2952,GB,2013
257352,Worcester,2013-08-20,6147,GB,2013
259275,Leicester,2013-08-20,2952,GB,2013
11636,Brighton,2013-08-20,3935,GB,2013
5602,Deauville (FR),2013-08-20,24391,FR,2013
9785,Sligo (IRE),2013-08-20,8400,IE,2013
100954,Sligo (IRE),2013-08-20,10560,IE,2013
80880,Deauville (FR),2013-08-20,13008,FR,2013
86534,Brighton,2013-08-20,3935,GB,2013
96651,Leicester,2013-08-20,7379,GB,2013
40758,Yarmouth,2013-08-20,2952,GB,2013
46615,Yarmouth,2013-08-20,3935,GB,2013
52762,Deauville (FR),2013-08-20,99187,FR,2013
52902,Leicester,2013-08-20,3935,GB,2013
182926,Yarmouth,2013-08-20,7132,GB,2013
200444,Deauville (FR),2013-08-20,105691,FR,2013
287622,Lingfield,2013-08-21,3935,GB,2013
291295,York,2013-08-21,147555,GB,2013
291771,Newton Abbot,2013-08-21,5312,GB,2013
300953,Warwick,2013-08-21,4426,GB,2013
305140,Lingfield (AW),2013-08-21,3935,GB,2013
305461,Bellewstown (IRE),2013-08-21,6720,IE,2013
309741,Musselburgh,2013-08-21,2887,GB,2013
315626,Newton Abbot,2013-08-21,5312,GB,2013
321068,Lingfield,2013-08-21,2951,GB,2013
326265,Musselburgh,2013-08-21,4917,GB,2013
328150,Saratoga (USA),2013-08-21,92024,US,2013
332225,Newton Abbot,2013-08-21,4131,GB,2013
339367,Lingfield,2013-08-21,2951,GB,2013
348198,Musselburgh,2013-08-21,2952,GB,2013
360158,Bellewstown (IRE),2013-08-21,12480,IE,2013
360573,Lingfield (AW),2013-08-21,7132,GB,2013
363278,Newton Abbot,2013-08-21,5312,GB,2013
365241,Bellewstown (IRE),2013-08-21,8160,IE,2013
366324,York,2013-08-21,737775,GB,2013
368577,Musselburgh,2013-08-21,7870,GB,2013
371099,Warwick,2013-08-21,7132,GB,2013
385370,York,2013-08-21,29511,GB,2013
220474,Warwick,2013-08-21,5705,GB,2013
220876,Musselburgh,2013-08-21,4917,GB,2013
223919,Warwick,2013-08-21,2952,GB,2013
234018,Bellewstown (IRE),2013-08-21,7200,IE,2013
236066,Warwick,2013-08-21,5902,GB,2013
236358,Lingfield,2013-08-21,2951,GB,2013
244535,Lingfield (AW),2013-08-21,2951,GB,2013
255351,York,2013-08-21,59022,GB,2013
256082,Bellewstown (IRE),2013-08-21,6720,IE,2013
18641,Saratoga (USA),2013-08-21,61349,US,2013
22099,Warwick,2013-08-21,2952,GB,2013
3076,Newton Abbot,2013-08-21,11523,GB,2013
30794,Warwick,2013-08-21,2952,GB,2013
3503,Musselburgh,2013-08-21,9837,GB,2013
36744,York,2013-08-21,49185,GB,2013
5414,Bellewstown (IRE),2013-08-21,12960,IE,2013
173569,York,2013-08-21,29511,GB,2013
176861,Bellewstown (IRE),2013-08-21,10081,IE,2013
82693,Musselburgh,2013-08-21,2952,GB,2013
96203,Newton Abbot,2013-08-21,4131,GB,2013
210789,Bellewstown (IRE),2013-08-21,8160,IE,2013
271652,Tipperary (IRE),2013-08-22,7680,IE,2013
283718,Newton Abbot,2013-08-22,5312,GB,2013
294902,Newton Abbot,2013-08-22,16172,GB,2013
302425,Bellewstown (IRE),2013-08-22,10080,IE,2013
304675,Ffos Las,2013-08-22,22133,GB,2013
322961,Ffos Las,2013-08-22,2950,GB,2013
329743,York,2013-08-22,309572,GB,2013
339195,Bellewstown (IRE),2013-08-22,9660,IE,2013
344128,Hawkesbury (AUS),2013-08-22,97437,AU,2013
344507,Ffos Las,2013-08-22,8165,GB,2013
345481,Tipperary (IRE),2013-08-22,14400,IE,2013
357172,Newton Abbot,2013-08-22,3009,GB,2013
364509,Bath,2013-08-22,2952,GB,2013
365616,York,2013-08-22,49185,GB,2013
373399,Wolverhampton (AW),2013-08-22,2952,GB,2013
373604,Newton Abbot,2013-08-22,6493,GB,2013
373881,Tipperary (IRE),2013-08-22,8160,IE,2013
380928,Wolverhampton (AW),2013-08-22,7132,GB,2013
387733,Newton Abbot,2013-08-22,4131,GB,2013
388354,York,2013-08-22,29511,GB,2013
394731,Ffos Las,2013-08-22,3246,GB,2013
220644,Bellewstown (IRE),2013-08-22,14880,IE,2013
228005,Bellewstown (IRE),2013-08-22,7200,IE,2013
233540,Wolverhampton (AW),2013-08-22,3851,GB,2013
259334,Ffos Las,2013-08-22,2950,GB,2013
259426,Wolverhampton (AW),2013-08-22,2952,GB,2013
262600,York,2013-08-22,147555,GB,2013
1662,Bath,2013-08-22,2952,GB,2013
31526,York,2013-08-22,348475,GB,2013
7857,Bath,2013-08-22,3935,GB,2013
100213,Wolverhampton (AW),2013-08-22,3935,GB,2013
101167,Tipperary (IRE),2013-08-22,8160,IE,2013
65770,Tipperary (IRE),2013-08-22,12480,IE,2013
69356,Bath,2013-08-22,3935,GB,2013
70781,York,2013-08-22,73779,GB,2013
76331,Bellewstown (IRE),2013-08-22,7200,IE,2013
84258,Ffos Las,2013-08-22,4493,GB,2013
96040,Ffos Las,2013-08-22,5706,GB,2013
97486,Newton Abbot,2013-08-22,3541,GB,2013
45286,Tipperary (IRE),2013-08-22,60000,IE,2013
51311,Bath,2013-08-22,2952,GB,2013
56324,Saratoga (USA),2013-08-22,92024,US,2013
186240,Tipperary (IRE),2013-08-22,28800,IE,2013
186941,Bath,2013-08-22,3935,GB,2013
187107,Clairefontaine (FR),2013-08-22,73171,FR,2013
196698,Bellewstown (IRE),2013-08-22,10080,IE,2013
197641,Wolverhampton (AW),2013-08-22,3935,GB,2013
203747,Bath,2013-08-22,2952,GB,2013
205005,Bellewstown (IRE),2013-08-22,8160,IE,2013
213667,Wolverhampton (AW),2013-08-22,2952,GB,2013
271650,Deauville (FR),2013-08-23,20326,FR,2013
289770,Hamilton,2013-08-23,2952,GB,2013
300923,Deauville (FR),2013-08-23,24391,FR,2013
314428,Ffos Las,2013-08-23,2950,GB,2013
323348,Goodwood,2013-08-23,7870,GB,2013
325004,Ffos Las,2013-08-23,22133,GB,2013
326371,Newmarket (July),2013-08-23,6886,GB,2013
328324,York,2013-08-23,73777,GB,2013
331402,Kilbeggan (IRE),2013-08-23,7680,IE,2013
333526,Goodwood,2013-08-23,4917,GB,2013
335998,Hamilton,2013-08-23,25576,GB,2013
336383,York,2013-08-23,268059,GB,2013
336742,Saratoga (USA),2013-08-23,306748,US,2013
338103,Hamilton,2013-08-23,4917,GB,2013
340066,Wexford (RH) (IRE),2013-08-23,7680,IE,2013
341930,Ffos Las,2013-08-23,18690,GB,2013
348498,Kilbeggan (IRE),2013-08-23,6720,IE,2013
351256,Newcastle,2013-08-23,2952,GB,2013
352967,Wexford (RH) (IRE),2013-08-23,9600,IE,2013
354156,Newmarket (July),2013-08-23,7379,GB,2013
356383,Newcastle,2013-08-23,3935,GB,2013
361187,Deauville (FR),2013-08-23,20326,FR,2013
364116,Wexford (RH) (IRE),2013-08-23,9600,IE,2013
365182,Saratoga (USA),2013-08-23,61349,US,2013
371668,Deauville (FR),2013-08-23,15447,FR,2013
387125,Newmarket (July),2013-08-23,7379,GB,2013
395621,Ffos Las,2013-08-23,3935,GB,2013
398782,Hamilton,2013-08-23,7870,GB,2013
215975,York,2013-08-23,29511,GB,2013
216009,Newmarket (July),2013-08-23,5902,GB,2013
220123,Kilbeggan (IRE),2013-08-23,9600,IE,2013
225336,Newcastle,2013-08-23,3935,GB,2013
234277,Kilbeggan (IRE),2013-08-23,10100,IE,2013
239664,Newcastle,2013-08-23,3935,GB,2013
246598,Newmarket (July),2013-08-23,6886,GB,2013
24738,York,2013-08-23,29511,GB,2013
29367,Deauville (FR),2013-08-23,17074,FR,2013
30753,Ffos Las,2013-08-23,5706,GB,2013
33260,Ffos Las,2013-08-23,5705,GB,2013
37021,Wexford (RH) (IRE),2013-08-23,6720,IE,2013
37901,Hamilton,2013-08-23,4917,GB,2013
39280,Kilbeggan (IRE),2013-08-23,7680,IE,2013
595,Deauville (FR),2013-08-23,19512,FR,2013
172815,Newmarket (July),2013-08-23,4917,GB,2013
173519,Kilbeggan (IRE),2013-08-23,7200,IE,2013
103715,Wexford (RH) (IRE),2013-08-23,7680,IE,2013
105489,York,2013-08-23,147555,GB,2013
68415,Ffos Las,2013-08-23,7132,GB,2013
69922,Kilbeggan (IRE),2013-08-23,10600,IE,2013
74491,Newcastle,2013-08-23,3935,GB,2013
76540,Goodwood,2013-08-23,4917,GB,2013
86869,Newmarket (July),2013-08-23,11312,GB,2013
95166,Goodwood,2013-08-23,7870,GB,2013
40012,Goodwood,2013-08-23,4917,GB,2013
40766,Goodwood,2013-08-23,13772,GB,2013
43853,Deauville (FR),2013-08-23,19512,FR,2013
46567,Newcastle,2013-08-23,3935,GB,2013
58594,York,2013-08-23,49185,GB,2013
58628,Ffos Las,2013-08-23,8165,GB,2013
59127,Hamilton,2013-08-23,2951,GB,2013
178298,Newcastle,2013-08-23,7132,GB,2013
193766,Wexford (RH) (IRE),2013-08-23,6720,IE,2013
196120,Deauville (FR),2013-08-23,15447,FR,2013
205452,Wexford (RH) (IRE),2013-08-23,9600,IE,2013
265152,Windsor,2013-08-24,3935,GB,2013
290374,Newmarket (July),2013-08-24,13772,GB,2013
292782,Curragh (IRE),2013-08-24,38400,IE,2013
297236,Goodwood,2013-08-24,9837,GB,2013
302742,Windsor,2013-08-24,58212,GB,2013
304190,Windsor,2013-08-24,3935,GB,2013
307300,Saratoga (USA),2013-08-24,306748,US,2013
324073,Newmarket (July),2013-08-24,6886,GB,2013
325487,York,2013-08-24,29511,GB,2013
328797,Saratoga (USA),2013-08-24,153374,US,2013
